Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
406,5/1/2018 7:09,5/1/2018 7:16,31281,8th & O St NW,31254,15th & K St NW,W21461,Member
374,5/1/2018 7:10,5/1/2018 7:16,31125,15th & W St NW,31221,18th & M St NW,W22539,Member
824,5/1/2018 7:10,5/1/2018 7:23,31619,Lincoln Park / 13th & East Capitol St NE ,31620,5th & F St NW,W22033,Member
209,5/1/2018 7:10,5/1/2018 7:13,31915,Powhatan St & Bashford Ln,31047,Braddock Rd Metro,W20461,Member
670,5/1/2018 7:10,5/1/2018 7:21,31119,14th & Belmont St NW,31275,New Hampshire Ave & 24th St NW,W01081,Member
139,5/1/2018 7:10,5/1/2018 7:12,31110,20th St & Florida Ave NW,31229,New Hampshire Ave & T St NW,W22825,Member
377,5/1/2018 7:10,5/1/2018 7:16,31232,7th & F St NW / National Portrait Gallery,31624,North Capitol St & F St NW,W00843,Member
651,5/1/2018 7:10,5/1/2018 7:21,31623,Columbus Circle / Union Station,31294,7th & E St SW,W23248,Member
709,5/1/2018 7:10,5/1/2018 7:22,31623,Columbus Circle / Union Station,31634,3rd & Tingey St SE,W22444,Member
413,5/1/2018 7:10,5/1/2018 7:17,31503,Florida Ave & R St NW,31600,5th & K St NW,W21510,Member
613,5/1/2018 7:10,5/1/2018 7:20,31119,14th & Belmont St NW,31239,Rhode Island & Connecticut Ave NW,W23261,Member
747,5/1/2018 7:10,5/1/2018 7:23,31251,12th & L St NW,31277,17th & G St NW,W21362,Member
1911,5/1/2018 7:10,5/1/2018 7:42,31909,Mount Vernon Ave & Four Mile Run Park,31247,Jefferson Dr & 14th St SW,W00559,Casual
1385,5/1/2018 7:10,5/1/2018 7:34,31623,Columbus Circle / Union Station,31247,Jefferson Dr & 14th St SW,W22944,Casual
392,5/1/2018 7:11,5/1/2018 7:17,31114,18th St & Wyoming Ave NW,31128,23rd & M St NW,W22420,Member
969,5/1/2018 7:11,5/1/2018 7:27,31107,Lamont & Mt Pleasant NW,31279,19th & G St NW,W20889,Member
484,5/1/2018 7:11,5/1/2018 7:19,31632,15th & F St NE,31639,2nd & G St NE,W21574,Member
778,5/1/2018 7:11,5/1/2018 7:24,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W22434,Member
627,5/1/2018 7:11,5/1/2018 7:21,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W01418,Member
638,5/1/2018 7:11,5/1/2018 7:22,31265,5th St & Massachusetts Ave NW,31220,US Dept of State / Virginia Ave & 21st St NW,W21805,Member
627,5/1/2018 7:11,5/1/2018 7:21,31286,11th & O St NW,31621,4th & D St NW / Judiciary Square,W01355,Member
645,5/1/2018 7:11,5/1/2018 7:22,31296,Columbia & Ontario Rd NW,31275,New Hampshire Ave & 24th St NW,W23504,Member
330,5/1/2018 7:11,5/1/2018 7:17,31640,Maryland Ave & E St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W21399,Member
470,5/1/2018 7:11,5/1/2018 7:19,31623,Columbus Circle / Union Station,31272,Washington & Independence Ave SW/HHS,W20378,Member
1274,5/1/2018 7:11,5/1/2018 7:32,31609,Maine Ave & 7th St SW,31009,27th & Crystal Dr,W00176,Member
1099,5/1/2018 7:11,5/1/2018 7:30,31502,John McCormack Dr & Michigan Ave NE,31623,Columbus Circle / Union Station,W21213,Member
861,5/1/2018 7:12,5/1/2018 7:26,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W00131,Member
558,5/1/2018 7:12,5/1/2018 7:21,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W22791,Member
821,5/1/2018 7:12,5/1/2018 7:26,31123,14th & Girard St NW,31257,22nd & I St NW / Foggy Bottom,W00414,Member
417,5/1/2018 7:12,5/1/2018 7:19,31623,Columbus Circle / Union Station,31272,Washington & Independence Ave SW/HHS,W23292,Member
759,5/1/2018 7:12,5/1/2018 7:25,31103,16th & Harvard St NW,31221,18th & M St NW,W21654,Member
508,5/1/2018 7:12,5/1/2018 7:20,31123,14th & Girard St NW,31121,Calvert St & Woodley Pl NW,W23388,Member
729,5/1/2018 7:12,5/1/2018 7:24,31623,Columbus Circle / Union Station,31231,14th & D St NW / Ronald Reagan Building,W23070,Member
647,5/1/2018 7:12,5/1/2018 7:23,31201,15th & P St NW,31212,21st & M St NW,W23429,Member
867,5/1/2018 7:12,5/1/2018 7:27,31275,New Hampshire Ave & 24th St NW,31281,8th & O St NW,w00644,Member
1128,5/1/2018 7:13,5/1/2018 7:31,31102,11th & Kenyon St NW,31284,18th & C St NW,W22498,Member
356,5/1/2018 7:13,5/1/2018 7:19,31035,N Quincy St & Glebe Rd,31032,Washington Blvd & 7th St N,W21137,Member
421,5/1/2018 7:13,5/1/2018 7:20,31503,Florida Ave & R St NW,31202,14th & R St NW,W22412,Member
736,5/1/2018 7:13,5/1/2018 7:25,31314,34th & Water St NW,31279,19th & G St NW,W20404,Member
557,5/1/2018 7:13,5/1/2018 7:22,31623,Columbus Circle / Union Station,31628,1st & K St SE,W20415,Member
1121,5/1/2018 7:13,5/1/2018 7:32,31623,Columbus Circle / Union Station,31277,17th & G St NW,W21525,Member
321,5/1/2018 7:13,5/1/2018 7:18,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W21934,Member
799,5/1/2018 7:13,5/1/2018 7:26,31623,Columbus Circle / Union Station,31244,4th & E St SW,W20345,Member
537,5/1/2018 7:14,5/1/2018 7:22,31641,2nd St & Massachusetts Ave NE,31243,4th & C St SW,W00617,Member
925,5/1/2018 7:14,5/1/2018 7:29,31258,Lincoln Memorial,31265,5th St & Massachusetts Ave NW,W01289,Member
274,5/1/2018 7:14,5/1/2018 7:18,31116,California St & Florida Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W22336,Member
260,5/1/2018 7:14,5/1/2018 7:18,31113,Columbia Rd & Belmont St NW,31278,18th & R St NW,W20899,Member
814,5/1/2018 7:14,5/1/2018 7:28,31623,Columbus Circle / Union Station,31231,14th & D St NW / Ronald Reagan Building,W22647,Member
966,5/1/2018 7:14,5/1/2018 7:30,31401,14th St & Spring Rd NW,31109,7th & T St NW,W00013,Member
405,5/1/2018 7:14,5/1/2018 7:21,31616,3rd & H St NE,31618,4th & East Capitol St NE,W20058,Member
349,5/1/2018 7:14,5/1/2018 7:20,31213,17th & K St NW,31214,17th & Corcoran St NW,W20745,Casual
790,5/1/2018 7:14,5/1/2018 7:27,31623,Columbus Circle / Union Station,31217,USDA / 12th & C St SW,W01280,Member
707,5/1/2018 7:14,5/1/2018 7:26,31107,Lamont & Mt Pleasant NW,31239,Rhode Island & Connecticut Ave NW,W00106,Member
268,5/1/2018 7:14,5/1/2018 7:19,31624,North Capitol St & F St NW,31228,8th & H St NW,W23386,Member
421,5/1/2018 7:14,5/1/2018 7:21,31229,New Hampshire Ave & T St NW,31212,21st & M St NW,W20873,Member
1168,5/1/2018 7:14,5/1/2018 7:34,31061,S Kenmore & 24th St S,31007,Crystal City Metro / 18th & Bell St,W21168,Member
131,5/1/2018 7:14,5/1/2018 7:17,31091,S Joyce & 16th St S,31005,Pentagon City Metro / 12th & S Hayes St,W00043,Member
1335,5/1/2018 7:14,5/1/2018 7:37,31002,20th & Crystal Dr,31243,4th & C St SW,W21406,Member
291,5/1/2018 7:14,5/1/2018 7:19,31029,N Veitch  & 20th St N,31014,Lynn & 19th St North,W20727,Member
476,5/1/2018 7:15,5/1/2018 7:22,31122,16th & Irving St NW,31121,Calvert St & Woodley Pl NW,W00050,Member
165,5/1/2018 7:15,5/1/2018 7:17,31030,Lee Hwy & N Adams St,31028,N Veitch & Key Blvd,W23476,Member
1372,5/1/2018 7:15,5/1/2018 7:37,31623,Columbus Circle / Union Station,31213,17th & K St NW,W21914,Member
701,5/1/2018 7:15,5/1/2018 7:26,31059,S Four Mile Run & Walter Reed Dr,31067,Columbia Pike & S Walter Reed Dr,W23229,Member
1128,5/1/2018 7:15,5/1/2018 7:34,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31078,Arlington Blvd & S George Mason Dr/NFATC,W00177,Member
564,5/1/2018 7:15,5/1/2018 7:24,31403,5th & Kennedy St NW,31408,Takoma Metro,W21531,Member
1674,5/1/2018 7:15,5/1/2018 7:43,31406,14th & Upshur St NW,31244,4th & E St SW,W20247,Member
671,5/1/2018 7:15,5/1/2018 7:26,31647,7th St & Massachusetts Ave NE,31209,1st & N St  SE,W20444,Member
2221,5/1/2018 7:15,5/1/2018 7:52,31063,S George Mason Dr & Four Mile Run,31249,Jefferson Memorial,W22346,Member
88,5/1/2018 7:15,5/1/2018 7:16,32069,Columbus Ave & Gramercy Blvd,32067,Shady Grove Metro East,W00794,Member
494,5/1/2018 7:15,5/1/2018 7:23,31630,15th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20185,Member
491,5/1/2018 7:15,5/1/2018 7:23,31630,15th & East Capitol St NE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00658,Member
412,5/1/2018 7:15,5/1/2018 7:22,31103,16th & Harvard St NW,31101,14th & V St NW,W00710,Member
507,5/1/2018 7:15,5/1/2018 7:24,31128,23rd & M St NW,31236,37th & O St NW / Georgetown University,W23430,Member
828,5/1/2018 7:15,5/1/2018 7:29,31266,11th & M St NW,31615,6th & H St NE,W00121,Member
469,5/1/2018 7:15,5/1/2018 7:23,31225,C & O Canal & Wisconsin Ave NW,31275,New Hampshire Ave & 24th St NW,W22903,Member
1399,5/1/2018 7:15,5/1/2018 7:39,31606,Potomac & Pennsylvania Ave SE,31603,1st & M St NE,W00844,Member
826,5/1/2018 7:15,5/1/2018 7:29,31623,Columbus Circle / Union Station,31208,M St & New Jersey Ave SE,W00850,Member
1262,5/1/2018 7:15,5/1/2018 7:36,31121,Calvert St & Woodley Pl NW,31230,Metro Center / 12th & G St NW,W20446,Member
454,5/1/2018 7:16,5/1/2018 7:23,31617,Bladensburg Rd & Benning Rd NE,31641,2nd St & Massachusetts Ave NE,W21548,Member
401,5/1/2018 7:16,5/1/2018 7:23,31281,8th & O St NW,31222,New York Ave & 15th St NW,W22301,Member
591,5/1/2018 7:16,5/1/2018 7:26,31623,Columbus Circle / Union Station,31219,10th St & Constitution Ave NW,W22614,Member
259,5/1/2018 7:16,5/1/2018 7:20,31257,22nd & I St NW / Foggy Bottom,31206,19th & E Street NW,W20586,Member
409,5/1/2018 7:16,5/1/2018 7:23,31281,8th & O St NW,31276,15th & L St NW,W01375,Member
258,5/1/2018 7:16,5/1/2018 7:20,31641,2nd St & Massachusetts Ave NE,31269,3rd St & Pennsylvania Ave SE,W21891,Member
342,5/1/2018 7:16,5/1/2018 7:22,31643,1st & D St SE,31634,3rd & Tingey St SE,W22955,Member
1106,5/1/2018 7:16,5/1/2018 7:35,31600,5th & K St NW,31634,3rd & Tingey St SE,W23455,Member
1252,5/1/2018 7:16,5/1/2018 7:37,31619,Lincoln Park / 13th & East Capitol St NE ,31254,15th & K St NW,W21542,Member
190,5/1/2018 7:16,5/1/2018 7:19,31119,14th & Belmont St NW,31111,10th & U St NW,W20562,Member
1519,5/1/2018 7:17,5/1/2018 7:42,31080,Lee Hwy & N Scott St,31217,USDA / 12th & C St SW,W21074,Member
839,5/1/2018 7:17,5/1/2018 7:31,31619,Lincoln Park / 13th & East Capitol St NE ,31259,20th St & Virginia Ave NW,W22377,Member
1274,5/1/2018 7:17,5/1/2018 7:38,31290,17th St & Independence Ave SW,31014,Lynn & 19th St North,W20633,Member
826,5/1/2018 7:17,5/1/2018 7:31,31126,11th & Girard St NW,31206,19th & E Street NW,W22883,Member
311,5/1/2018 7:17,5/1/2018 7:22,31712,Oklahoma Ave & D St NE,31617,Bladensburg Rd & Benning Rd NE,W00357,Member
168,5/1/2018 7:17,5/1/2018 7:20,31104,Adams Mill & Columbia Rd NW,31121,Calvert St & Woodley Pl NW,W20131,Member
1213,5/1/2018 7:17,5/1/2018 7:37,31109,7th & T St NW,31612,D St & Maryland Ave NE,W20407,Member
401,5/1/2018 7:17,5/1/2018 7:24,31614,11th & H St NE,31627,3rd & M St NE,W21831,Member
337,5/1/2018 7:17,5/1/2018 7:23,31030,Lee Hwy & N Adams St,31089,Court House Metro / 15th & N Uhle St ,W21109,Member
593,5/1/2018 7:18,5/1/2018 7:27,31302,Wisconsin Ave & Newark St NW,31295,Potomac & M St NW,W23232,Member
578,5/1/2018 7:18,5/1/2018 7:27,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31276,15th & L St NW,W20894,Member
797,5/1/2018 7:18,5/1/2018 7:31,31014,Lynn & 19th St North,31260,23rd & E St NW ,W00947,Member
1187,5/1/2018 7:18,5/1/2018 7:37,31603,1st & M St NE,31284,18th & C St NW,W21871,Member
334,5/1/2018 7:18,5/1/2018 7:23,31229,New Hampshire Ave & T St NW,31233,17th & K St NW / Farragut Square,W00811,Member
630,5/1/2018 7:18,5/1/2018 7:28,31302,Wisconsin Ave & Newark St NW,31114,18th St & Wyoming Ave NW,W00760,Member
475,5/1/2018 7:18,5/1/2018 7:26,31214,17th & Corcoran St NW,31101,14th & V St NW,W22797,Member
1295,5/1/2018 7:18,5/1/2018 7:40,31622,13th & D St NE,31298,15th & M St NW,W21065,Member
2581,5/1/2018 7:18,5/1/2018 8:01,31277,17th & G St NW,31127,22nd & H St NW,W20554,Member
237,5/1/2018 7:18,5/1/2018 7:22,31624,North Capitol St & F St NW,31621,4th & D St NW / Judiciary Square,W00843,Member
184,5/1/2018 7:18,5/1/2018 7:21,31201,15th & P St NW,31200,Massachusetts Ave & Dupont Circle NW,W22529,Member
955,5/1/2018 7:18,5/1/2018 7:34,31119,14th & Belmont St NW,31212,21st & M St NW,W00734,Member
519,5/1/2018 7:18,5/1/2018 7:27,31642,New Jersey Ave & L St NW,31272,Washington & Independence Ave SW/HHS,W20723,Member
267,5/1/2018 7:19,5/1/2018 7:23,31291,Vermont Ave & I St NW,31286,11th & O St NW,W23441,Member
1106,5/1/2018 7:19,5/1/2018 7:37,31116,California St & Florida Ave NW,31249,Jefferson Memorial,W22054,Member
529,5/1/2018 7:19,5/1/2018 7:27,31626,15th St & Massachusetts Ave SE,31623,Columbus Circle / Union Station,W22808,Member
403,5/1/2018 7:19,5/1/2018 7:25,31114,18th St & Wyoming Ave NW,31128,23rd & M St NW,W22249,Member
538,5/1/2018 7:19,5/1/2018 7:28,31108,4th & M St SW,31624,North Capitol St & F St NW,W01085,Member
1084,5/1/2018 7:19,5/1/2018 7:37,31612,D St & Maryland Ave NE,31213,17th & K St NW,W23166,Member
179,5/1/2018 7:19,5/1/2018 7:22,31046,Henry St & Pendleton St,31047,Braddock Rd Metro,W22949,Member
872,5/1/2018 7:19,5/1/2018 7:33,31268,12th & U St NW,31277,17th & G St NW,W01098,Member
210,5/1/2018 7:19,5/1/2018 7:22,31036,George Mason Dr & Wilson Blvd,31037,Ballston Metro / N Stuart & 9th St N,W20346,Member
970,5/1/2018 7:19,5/1/2018 7:35,31622,13th & D St NE,31294,7th & E St SW,W21923,Member
948,5/1/2018 7:19,5/1/2018 7:35,31258,Lincoln Memorial,31624,North Capitol St & F St NW,W22354,Member
201,5/1/2018 7:19,5/1/2018 7:22,31605,3rd & D St SE,31625,3rd & G St SE,W20710,Member
199,5/1/2018 7:19,5/1/2018 7:22,32055,Woodmont Ave & Strathmore St,32013,Montgomery & East Ln,W00834,Member
609,5/1/2018 7:19,5/1/2018 7:30,31268,12th & U St NW,31262,11th & F St NW,W22435,Member
435,5/1/2018 7:20,5/1/2018 7:27,31110,20th St & Florida Ave NW,31268,12th & U St NW,W00675,Member
511,5/1/2018 7:20,5/1/2018 7:28,31241,Thomas Circle,31220,US Dept of State / Virginia Ave & 21st St NW,W20952,Member
979,5/1/2018 7:20,5/1/2018 7:36,31627,3rd & M St NE,31634,3rd & Tingey St SE,W21862,Member
807,5/1/2018 7:20,5/1/2018 7:33,31260,23rd & E St NW ,31014,Lynn & 19th St North,W20334,Member
354,5/1/2018 7:20,5/1/2018 7:26,31223,Convention Center / 7th & M St NW,31230,Metro Center / 12th & G St NW,W23101,Member
217,5/1/2018 7:20,5/1/2018 7:24,31212,21st & M St NW,31204,20th & E St NW,W22409,Member
1042,5/1/2018 7:20,5/1/2018 7:37,31616,3rd & H St NE,31231,14th & D St NW / Ronald Reagan Building,W00564,Member
615,5/1/2018 7:20,5/1/2018 7:30,31126,11th & Girard St NW,31274,10th & G St NW,W21172,Member
549,5/1/2018 7:20,5/1/2018 7:29,31623,Columbus Circle / Union Station,31218,L'Enfant Plaza / 7th & C St SW,W22525,Member
303,5/1/2018 7:20,5/1/2018 7:25,31412,3rd St & Riggs Rd NE,31515,Fort Totten Metro,W21073,Member
630,5/1/2018 7:20,5/1/2018 7:31,31109,7th & T St NW,31238,14th & G St NW,W01168,Member
1184,5/1/2018 7:20,5/1/2018 7:40,31400,Georgia & New Hampshire Ave NW,31221,18th & M St NW,W21365,Member
820,5/1/2018 7:20,5/1/2018 7:34,31118,3rd & Elm St NW,31227,13th St & New York Ave NW,W21645,Member
479,5/1/2018 7:20,5/1/2018 7:28,31087,Monroe Ave & Leslie Ave,31098,King St Metro North / Cameron St,W21948,Member
1163,5/1/2018 7:20,5/1/2018 7:40,31645,6th & K St NE,31261,21st St & Constitution Ave NW,W22508,Member
556,5/1/2018 7:21,5/1/2018 7:30,31229,New Hampshire Ave & T St NW,31231,14th & D St NW / Ronald Reagan Building,W22825,Member
857,5/1/2018 7:21,5/1/2018 7:35,31117,15th & Euclid St  NW,31279,19th & G St NW,W22952,Member
295,5/1/2018 7:21,5/1/2018 7:26,31108,4th & M St SW,31243,4th & C St SW,W20918,Member
435,5/1/2018 7:21,5/1/2018 7:28,31622,13th & D St NE,31623,Columbus Circle / Union Station,W20869,Member
432,5/1/2018 7:21,5/1/2018 7:28,31640,Maryland Ave & E St NE,31605,3rd & D St SE,W21130,Member
597,5/1/2018 7:21,5/1/2018 7:31,31618,4th & East Capitol St NE,31244,4th & E St SW,W20058,Member
1422,5/1/2018 7:21,5/1/2018 7:45,31607,14th & D St SE,31253,19th & K St NW,W20844,Member
1250,5/1/2018 7:21,5/1/2018 7:42,31500,4th & W St NE,31217,USDA / 12th & C St SW,W00248,Member
658,5/1/2018 7:21,5/1/2018 7:32,31623,Columbus Circle / Union Station,31632,15th & F St NE,W20484,Member
1315,5/1/2018 7:21,5/1/2018 7:43,31300,Van Ness Metro / UDC,31285,22nd & P ST NW,W20351,Member
365,5/1/2018 7:21,5/1/2018 7:27,31006,S Joyce & Army Navy Dr,31008,12th & Army Navy Dr,W20806,Member
780,5/1/2018 7:21,5/1/2018 7:34,31627,3rd & M St NE,31262,11th & F St NW,W21106,Member
343,5/1/2018 7:21,5/1/2018 7:27,31647,7th St & Massachusetts Ave NE,31271,Constitution Ave & 2nd St NW/DOL,W20838,Member
609,5/1/2018 7:22,5/1/2018 7:32,31283,14th & L St NW,31279,19th & G St NW,W20509,Member
549,5/1/2018 7:22,5/1/2018 7:31,31110,20th St & Florida Ave NW,31239,Rhode Island & Connecticut Ave NW,W21726,Member
891,5/1/2018 7:22,5/1/2018 7:37,31207,Georgia Ave and Fairmont St NW,31620,5th & F St NW,W22489,Member
1090,5/1/2018 7:22,5/1/2018 7:40,31602,Park Rd & Holmead Pl NW,31224,19th & L St NW,W00140,Member
1052,5/1/2018 7:22,5/1/2018 7:39,31034,N Randolph St & Fairfax Dr,31077,Iwo Jima Memorial/N Meade & 14th St N,W20118,Member
669,5/1/2018 7:22,5/1/2018 7:33,31051,Arlington Blvd & N Queen St,31225,C & O Canal & Wisconsin Ave NW,W00752,Member
1429,5/1/2018 7:22,5/1/2018 7:46,31035,N Quincy St & Glebe Rd,31215,Georgetown Harbor / 30th St NW,W20512,Member
676,5/1/2018 7:22,5/1/2018 7:34,31636,New Jersey Ave & N St NW/Dunbar HS,31239,Rhode Island & Connecticut Ave NW,W23450,Member
1380,5/1/2018 7:23,5/1/2018 7:46,31209,1st & N St  SE,31627,3rd & M St NE,W00197,Member
411,5/1/2018 7:23,5/1/2018 7:29,31902,Wilson Blvd & N Illinois St ,31037,Ballston Metro / N Stuart & 9th St N,W21469,Member
697,5/1/2018 7:23,5/1/2018 7:34,31111,10th & U St NW,31213,17th & K St NW,W20532,Member
389,5/1/2018 7:23,5/1/2018 7:29,31008,12th & Army Navy Dr,31012,26th & S Clark St,W20374,Member
567,5/1/2018 7:23,5/1/2018 7:32,31101,14th & V St NW,31238,14th & G St NW,W22208,Member
391,5/1/2018 7:23,5/1/2018 7:29,31615,6th & H St NE,31624,North Capitol St & F St NW,W23060,Member
325,5/1/2018 7:23,5/1/2018 7:28,31622,13th & D St NE,31623,Columbus Circle / Union Station,W01108,Member
1377,5/1/2018 7:23,5/1/2018 7:46,32058,Sligo Ave & Carroll Ln,31400,Georgia & New Hampshire Ave NW,W21022,Member
205,5/1/2018 7:23,5/1/2018 7:27,31252,21st St & Pennsylvania Ave NW,31242,18th St & Pennsylvania Ave NW,W21528,Member
913,5/1/2018 7:23,5/1/2018 7:38,31124,14th & Irving St NW,31128,23rd & M St NW,W21501,Member
719,5/1/2018 7:23,5/1/2018 7:35,31101,14th & V St NW,31277,17th & G St NW,W00710,Member
770,5/1/2018 7:23,5/1/2018 7:36,31503,Florida Ave & R St NW,31233,17th & K St NW / Farragut Square,W20535,Member
632,5/1/2018 7:24,5/1/2018 7:34,31108,4th & M St SW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20142,Member
497,5/1/2018 7:24,5/1/2018 7:32,31119,14th & Belmont St NW,31238,14th & G St NW,W20748,Member
1472,5/1/2018 7:24,5/1/2018 7:48,31512,Neal St & Trinidad Ave NE,31231,14th & D St NW / Ronald Reagan Building,W20753,Member
1673,5/1/2018 7:24,5/1/2018 7:52,31615,6th & H St NE,31201,15th & P St NW,W23406,Member
596,5/1/2018 7:24,5/1/2018 7:34,31636,New Jersey Ave & N St NW/Dunbar HS,31227,13th St & New York Ave NW,W23218,Member
514,5/1/2018 7:24,5/1/2018 7:33,31119,14th & Belmont St NW,31212,21st & M St NW,W20087,Member
1528,5/1/2018 7:24,5/1/2018 7:50,31605,3rd & D St SE,31236,37th & O St NW / Georgetown University,W20092,Member
1641,5/1/2018 7:24,5/1/2018 7:52,31297,Virginia Ave & 25th St NW,31243,4th & C St SW,W23375,Member
1284,5/1/2018 7:25,5/1/2018 7:46,31103,16th & Harvard St NW,31639,2nd & G St NE,W00703,Member
1114,5/1/2018 7:25,5/1/2018 7:43,31503,Florida Ave & R St NW,31257,22nd & I St NW / Foggy Bottom,W00192,Member
195,5/1/2018 7:25,5/1/2018 7:28,31244,4th & E St SW,31288,4th St & Madison Dr NW,W21813,Member
347,5/1/2018 7:25,5/1/2018 7:30,31229,New Hampshire Ave & T St NW,31233,17th & K St NW / Farragut Square,W01353,Member
367,5/1/2018 7:25,5/1/2018 7:31,32019,East West Hwy & Blair Mill Rd,32001,Fenton St & New York Ave ,W20990,Member
189,5/1/2018 7:25,5/1/2018 7:28,32037,King Farm Blvd & Pleasant Dr,32045,Shady Grove Metro West,W21086,Member
1360,5/1/2018 7:25,5/1/2018 7:48,31034,N Randolph St & Fairfax Dr,31014,Lynn & 19th St North,W22456,Member
694,5/1/2018 7:25,5/1/2018 7:37,31268,12th & U St NW,31121,Calvert St & Woodley Pl NW,W20675,Member
836,5/1/2018 7:25,5/1/2018 7:39,31623,Columbus Circle / Union Station,31209,1st & N St  SE,W20859,Member
1405,5/1/2018 7:25,5/1/2018 7:49,31208,M St & New Jersey Ave SE,31254,15th & K St NW,W22448,Member
1479,5/1/2018 7:25,5/1/2018 7:50,31054,Walter Reed Community Center / Walter Reed Dr & 16th St S,31087,Monroe Ave & Leslie Ave,W21162,Member
1300,5/1/2018 7:25,5/1/2018 7:47,31406,14th & Upshur St NW,31221,18th & M St NW,W23015,Member
161,5/1/2018 7:25,5/1/2018 7:28,31237,25th St & Pennsylvania Ave NW,31250,20th & L St NW,W00745,Member
1468,5/1/2018 7:25,5/1/2018 7:50,31106,Calvert & Biltmore St NW,31620,5th & F St NW,W21037,Member
2529,5/1/2018 7:25,5/1/2018 8:07,31049,Utah St & 11th St N ,31242,18th St & Pennsylvania Ave NW,W21434,Member
275,5/1/2018 7:25,5/1/2018 7:30,31203,14th & Rhode Island Ave NW,31221,18th & M St NW,W20294,Member
253,5/1/2018 7:25,5/1/2018 7:30,31083,Potomac Greens Dr & Slaters Ln,31047,Braddock Rd Metro,W22943,Member
225,5/1/2018 7:25,5/1/2018 7:29,31200,Massachusetts Ave & Dupont Circle NW,31255,24th & N St NW,W21436,Member
7597,5/1/2018 7:25,5/1/2018 9:32,31241,Thomas Circle,31241,Thomas Circle,W22876,Casual
1340,5/1/2018 7:25,5/1/2018 7:48,31622,13th & D St NE,31222,New York Ave & 15th St NW,W22352,Member
827,5/1/2018 7:25,5/1/2018 7:39,31628,1st & K St SE,31637,North Capitol St & G Pl NE,W20522,Member
292,5/1/2018 7:25,5/1/2018 7:30,31241,Thomas Circle,31221,18th & M St NW,W00051,Member
330,5/1/2018 7:26,5/1/2018 7:31,31241,Thomas Circle,31223,Convention Center / 7th & M St NW,W00156,Member
227,5/1/2018 7:26,5/1/2018 7:29,31282,16th & R St NW,31299,Connecticut Ave & R St NW,W22928,Member
1044,5/1/2018 7:26,5/1/2018 7:43,31241,Thomas Circle,31289,Henry Bacon Dr & Lincoln Memorial Circle NW,W21709,Casual
